,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track_Popularity,Artist_Popularity,Duration_ms,Time Signature
5234,2017,The Lumineers,Angela (Single Version),0.652,0.601,4,-7.988,1,0.0317,0.625,0.000165,0.17,0.302,130.308,54,79,178840,4
5235,2014,clipping.,Summertime,0.463,0.764,8,-9.665,1,0.464,0.12,0.0,0.374,0.731,84.749,37,46,242337,4
5236,2009,Metric,Satellite Mind,0.487,0.943,6,-5.667,0,0.0573,0.000808,0.0266,0.204,0.775,156.975,42,64,222960,4
5237,2009,Carrie Underwood,This Time,0.477,0.853,0,-4.324,1,0.0574,0.0397,5.4e-06,0.116,0.553,170.085,33,75,232040,4
5238,2010,Two Door Cinema Club,This Is The Life,0.447,0.827,4,-5.195,1,0.124,7.7e-05,0.0145,0.0917,0.411,136.019,51,72,210733,4
5239,2016,The Frights,Afraid of the Dark,0.616,0.682,2,-9.579,1,0.0463,0.00856,0.281,0.269,0.613,167.021,42,55,187147,4
5240,2010,I Am Arrows,Nice Try,0.772,0.536,9,-7.826,0,0.0448,0.334,4.03e-06,0.21,0.696,94.999,32,22,183947,4
5241,2016,Muscadine Bloodline,Porch Swing Angel,0.518,0.411,2,-7.896,1,0.0307,0.895,0.0,0.0911,0.187,136.147,56,51,230272,4
5242,2013,G-Eazy,Been On,0.656,0.638,1,-7.764,0,0.331,0.0038,1.76e-05,0.106,0.224,160.216,43,86,208500,4
5243,2001,Conjunto Amanecer,Cuando Se Fue,0.613,0.635,7,-4.368,1,0.024,0.0744,5.67e-05,0.103,0.765,100.908,20,41,251907,3
5244,2006,Amr Diab,Allah La Yehremmy Minak,0.681,0.779,10,-8.742,0,0.0423,0.0119,1.49e-06,0.277,0.886,100.011,33,60,232550,4
5245,2005,Victoria Sanabria,Vamonos,0.818,0.626,7,-7.294,0,0.0551,0.59,0.0,0.0606,0.932,122.408,23,36,259760,4
5246,2014,Michael W. Smith,Sky Spills Over,0.585,0.752,2,-5.552,1,0.04,0.011,4.98e-06,0.266,0.34,119.962,40,63,244973,4
5247,2008,El Potro De Sinaloa,Me Gustan Todas,0.758,0.844,5,-2.415,1,0.0443,0.37,2.98e-06,0.044,0.988,100.504,28,49,138120,3
5248,2015,Turnover,Humming,0.478,0.733,5,-7.667,1,0.0288,0.185,0.00217,0.107,0.384,155.048,53,61,238494,4
5249,2014,Various Artists,El Terror,0.852,0.686,2,-6.957,1,0.0843,0.448,1.76e-05,0.212,0.746,116.728,48,8,167813,3
5250,2016,Twisted Insane,H.G.H,0.757,0.822,2,-5.331,1,0.129,0.0689,0.0,0.626,0.132,116.039,41,51,172931,4
5251,2016,Chance the Rapper,Same Drugs,0.461,0.293,6,-9.52,1,0.0555,0.947,9.95e-06,0.0936,0.531,180.297,70,84,257775,4
5252,2008,BarlowGirl,It's the Most Wonderful Time of the Year,0.238,0.802,9,-2.947,1,0.0466,0.253,0.0,0.302,0.387,69.377,31,42,167840,4
5253,2005,Audley Reid,On The Up Side,0.739,0.447,2,-10.342,0,0.0427,0.447,0.675,0.0334,0.778,97.025,30,20,246000,4
5254,2012,Various Artists,Rollup - Baauer Remix,0.602,0.969,8,-3.163,1,0.316,0.212,0.46,0.702,0.74,165.107,43,8,191041,4
5255,2009,Esbjörn Svensson Trio,Good Morning Susie Soho,0.574,0.359,8,-14.302,1,0.0362,0.242,0.9,0.118,0.595,126.266,45,56,349227,4
5256,2008,Danity Kane,Sucka For Love,0.769,0.747,1,-4.698,1,0.0819,0.0783,0.0,0.118,0.125,114.958,36,52,175960,4
5257,2002,James Newton Howard,"To the Spaceport - From ""Treasure Planet""/Score",0.304,0.143,5,-15.976,1,0.0381,0.84,0.805,0.109,0.0565,62.981,25,68,115533,4
5258,2003,Prefuse 73,Vikings Invade the Mediterranean But Don't Leave,0.682,0.613,0,-4.022,1,0.137,0.11,0.732,0.132,0.541,183.888,26,41,86707,4
5259,2002,Vicente Fernández,Yo Quiero Ser,0.554,0.395,4,-3.573,0,0.0268,0.352,3.6e-05,0.278,0.561,102.709,30,74,175133,4
5260,2011,The Weather Station,Came So Easy,0.539,0.3,5,-16.32,1,0.0334,0.865,0.277,0.13,0.542,115.46,37,53,181240,4
5261,2016,Miike Snow,Back Of The Car,0.806,0.681,4,-4.436,0,0.0287,0.7,0.00851,0.0762,0.953,93.956,43,64,216227,4
5262,2000,Los Rabanes,My Commanding Wife,0.712,0.976,9,-3.905,1,0.0929,0.253,2.74e-06,0.0987,0.858,114.974,28,48,183800,4
5263,2010,Basshunter,"Saturday, I Like To Move It Saturday - Radio Edit",0.66,0.775,9,-3.301,0,0.0469,0.0431,0.0,0.393,0.848,127.98,30,63,180707,4
5264,2006,Nathaniel Bartlett,Opening,0.343,0.0117,3,-30.413,1,0.0439,0.994,0.93,0.106,0.234,138.423,33,21,391160,3
5265,2017,RedOne,Boom Boom,0.749,0.759,7,-8.065,0,0.0451,0.00453,0.0,0.202,0.584,110.004,57,57,248364,4
5266,2008,Deerhunter,Activa,0.363,0.301,0,-15.46,1,0.0398,0.494,0.000606,0.111,0.039,115.271,25,61,109240,3
5267,2013,Manchester Orchestra,Choose You,0.221,0.79,6,-4.952,1,0.0651,0.0312,0.00465,0.0819,0.427,158.035,31,61,194907,4
5268,2002,Sonic Youth,The Empty Page,0.572,0.577,0,-12.387,1,0.0335,0.111,0.0445,0.0924,0.17,123.309,27,60,259173,4
5269,2004,Lil Suzy,Take Me In Your Arms,0.774,0.754,7,-5.147,1,0.0488,0.272,9.05e-05,0.115,0.838,125.973,44,40,232933,4
5270,2008,Mariah Carey,Touch My Body,0.716,0.666,4,-7.719,0,0.0539,0.129,0.0,0.25,0.864,78.498,63,84,204733,4
5271,2003,Kelis,Protect My Heart,0.93,0.672,11,-5.418,0,0.0863,0.0146,0.000227,0.21,0.604,110.989,24,65,264800,4
5272,2014,Kari Jobe,Breathe On Us - Live,0.449,0.846,6,-4.671,1,0.0398,0.000971,3.27e-05,0.856,0.278,99.901,37,64,250027,4
5273,2003,John Debney,Spaghetti And Syrup,0.54,0.0038,7,-33.336,0,0.0359,0.917,0.000428,0.143,0.35,99.402,22,50,96600,4
5274,2005,DJ Nelson,Ivy Queen: Yo Quiero Saber,0.799,0.921,6,-4.208,0,0.087,0.152,2.29e-05,0.0976,0.806,95.016,44,69,180836,4
5275,2003,Patty Griffin,Rain,0.355,0.429,5,-8.806,1,0.028,0.615,1.19e-06,0.295,0.274,94.658,34,53,281200,4
5276,2004,Carpenters,"Sweet, Sweet Smile",0.493,0.637,2,-7.346,1,0.048,0.141,0.00107,0.078,0.915,170.65,31,71,181867,4
5277,2002,Los Incomparables De Tijuana,El Numero Uno,0.755,0.658,10,-6.364,1,0.0722,0.228,0.00014,0.0298,0.965,112.835,46,47,236160,4
5278,2006,Groundation,Ruling Dub,0.823,0.369,10,-10.826,0,0.0569,0.0496,0.0447,0.0938,0.644,122.259,43,56,424600,4
5279,2001,The Smiths,Barbarism Begins At Home - 2011 Remastered Version,0.533,0.793,9,-5.953,1,0.0374,0.0277,0.0429,0.327,0.91,127.397,27,74,413427,4
5280,2007,Various Artists,Don't Look Back In Anger,0.478,0.315,0,-11.964,1,0.0608,0.926,3.01e-06,0.171,0.278,125.111,32,8,231693,3
5281,2017,Super Simple Songs,How Many Fingers,0.753,0.527,4,-8.499,1,0.0459,0.116,0.0,0.0734,0.921,176.067,50,65,164095,4
5282,2006,Joe Bonamassa,So Many Roads,0.29,0.756,5,-5.408,0,0.039,0.0114,0.148,0.0947,0.546,146.458,43,63,425853,3
5283,2013,Def Leppard,Rocket,0.432,0.957,3,-6.413,0,0.152,0.000386,6.47e-05,0.975,0.32,82.01,34,71,369133,4
5284,2006,Twisted Sister,Oh Come All Ye Faithful,0.425,0.864,3,-8.249,1,0.0411,0.00487,0.0611,0.132,0.643,147.924,34,64,279960,4
5285,2010,Clear Conscience and Friends,Empty Cans (feat. No Needz),0.729,0.635,10,-7.107,0,0.255,0.0119,8.94e-06,0.12,0.535,170.006,31,19,202413,4
5286,2006,Henry Cho,Holidays,0.485,0.822,7,-17.863,0,0.822,0.792,3.07e-06,0.942,0.031,114.066,24,30,109360,5
5287,2002,TLC,Damaged,0.677,0.92,2,-5.013,1,0.0304,0.0262,5.08e-05,0.173,0.711,95.006,35,72,231373,4
5288,2000,Various Artists,Pure Shores,0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.0696,0.407,100.618,52,8,268747,4
5289,2004,Stanley Turrentine,Journey Into The Melody,0.432,0.0299,5,-20.965,1,0.0411,0.971,0.265,0.167,0.19,98.348,28,51,298107,3
5290,2000,3 Doors Down,Life Of My Own,0.527,0.899,7,-5.844,1,0.0453,0.000235,2.87e-06,0.0919,0.512,132.989,42,73,238400,4
5291,2013,Tamar Braxton,Hot Sugar,0.724,0.835,0,-7.153,1,0.0564,0.000126,0.000183,0.0645,0.533,130.005,34,56,213053,4
5292,2016,CHANYEOL,Stay With Me,0.314,0.526,0,-4.686,0,0.0484,0.428,0.0,0.126,0.195,78.643,68,60,192441,5
5293,2015,Aaron Watson,Freight Train,0.67,0.803,4,-5.628,1,0.0324,0.0416,0.0,0.269,0.815,144.95,50,60,175400,4
5294,2004,Eric Clapton,Traveling Riverside Blues,0.494,0.662,8,-6.534,1,0.0271,0.191,0.0066,0.357,0.774,180.211,31,75,270267,4
5295,2011,Greensky Bluegrass,Lose My Way,0.587,0.572,0,-8.098,1,0.0259,0.78,0.365,0.112,0.517,109.322,32,57,444533,4
5296,2006,Bobby Darin,Call Me Irresponsible - Remastered,0.63,0.388,7,-8.485,1,0.0303,0.266,0.0,0.115,0.396,125.487,29,62,125427,4
5297,2005,Leo Kottke,Sweet Emotion,0.479,0.534,1,-9.565,1,0.0794,0.101,0.627,0.0703,0.815,90.725,36,41,332427,4
5298,2011,Action Bronson,White Silk,0.569,0.86,0,-5.422,1,0.247,0.516,0.0,0.143,0.747,91.876,39,69,174187,4
5299,2014,Pantera,Strength Beyond Strength - Remastered,0.343,0.991,0,-3.375,1,0.15,0.000217,0.00141,0.255,0.327,108.415,39,70,218867,4
5300,2006,Hans Zimmer,Gumption,0.24,0.206,0,-15.462,1,0.0349,0.878,0.833,0.113,0.0708,147.652,40,78,225440,3
5301,2005,Deuter,East of the Full Moon,0.167,0.0259,9,-28.299,0,0.0426,0.991,0.981,0.073,0.0625,76.042,34,61,515773,4
5302,2013,Ptaf,Boss Ass Bitch,0.951,0.524,7,-11.626,1,0.403,0.00471,0.0,0.0358,0.7,106.012,49,37,217359,4
5303,2002,Bad Religion,Bored and Extremely Dangerous,0.207,0.963,7,-5.757,0,0.129,0.013,9.28e-05,0.269,0.185,175.35,30,65,205373,4
5304,2016,PVRIS,Holy,0.684,0.54,8,-8.587,0,0.0316,0.191,0.000726,0.0724,0.703,124.012,44,61,295653,4
5305,2010,Eminem,Almost Famous,0.537,0.961,0,-1.498,1,0.295,0.0253,0.0,0.332,0.487,82.44,58,96,292480,4
5306,2000,Yo La Tengo,Madeline,0.555,0.475,2,-11.571,1,0.0296,0.105,0.246,0.102,0.729,137.594,29,62,215960,4
5307,2017,The Wild Reeds,Everything Looks Better (In Hindsight),0.551,0.452,9,-6.51,0,0.0238,0.743,2.03e-05,0.177,0.107,97.95,50,49,328120,3
5308,2016,Kero Kero Bonito,Trampoline,0.856,0.863,10,-4.318,0,0.057,0.0525,0.0,0.384,0.673,124.998,50,61,243840,4
5309,2003,Grupo Sonador,Mi Historia Sin Ti,0.546,0.701,7,-6.801,0,0.0249,0.00119,0.693,0.235,0.611,92.011,27,54,185800,4
5310,2007,Manoella Torres,Si Supieras,0.638,0.312,0,-11.279,0,0.0515,0.727,1.62e-05,0.161,0.69,118.753,45,46,197360,4
5311,2007,Boosie Badazz,Big Dog,0.861,0.582,2,-5.427,1,0.114,0.000525,0.0,0.101,0.194,82.078,32,69,263680,4
5312,2009,Dane Cook,Pissed Off,0.573,0.96,7,-3.39,1,0.879,0.823,0.0,0.972,0.594,84.975,46,51,109000,3
5313,2010,Sleep Solution for Tinnitus,Cricket Sounds For Sleep,0.0796,0.581,10,-24.701,0,0.0771,0.197,0.973,0.101,0.0253,170.398,27,27,608747,5
5314,2010,Zac Brown Band,Colder Weather (feat. Little Big Town) - Live,0.382,0.471,3,-7.643,1,0.0344,0.616,0.0,0.91,0.253,139.3,33,75,269533,4
5315,2004,Joaquín Rodrigo,Fantasía para un Gentilhombre: IIa. Españoleta,0.328,0.0474,9,-23.403,0,0.0354,0.983,0.909,0.122,0.206,87.896,42,49,304467,4
5316,2003,Johnny McEvoy,Going to California,0.555,0.433,2,-9.582,1,0.0269,0.761,2.53e-06,0.147,0.39,106.778,34,38,259720,4
5317,2009,The Black Eyed Peas,Alive,0.797,0.634,11,-7.2,0,0.0366,0.0684,0.000639,0.629,0.578,115.042,43,79,303453,4
5318,2011,Justin Bieber,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,0.576,0.911,9,-5.318,0,0.064,0.306,0.0,0.434,0.401,149.998,66,90,240333,4
5319,2009,Crooked Still,Little Sadie(Live),0.568,0.52,11,-11.519,0,0.0594,0.761,0.00126,0.935,0.422,120.632,28,45,194627,4
5320,2014,Russ,Naked,0.917,0.116,4,-16.843,1,0.102,0.742,0.0,0.108,0.274,119.977,44,84,176065,4
5321,2017,"Tyler, The Creator",Droppin' Seeds,0.401,0.532,5,-11.554,0,0.508,0.103,0.0,0.478,0.413,84.777,60,82,60000,4
5322,2017,Carpenter Brut,Turbo Killer,0.312,0.755,5,-1.673,0,0.067,6.72e-05,0.076,0.272,0.288,147.162,54,59,208973,4
5323,2012,In This Moment,When the Storm Subsides,0.495,0.406,9,-12.507,1,0.0374,0.441,0.000886,0.121,0.3,152.023,36,66,285800,4
5324,2000,Mojave 3,When You’re Drifting,0.336,0.252,1,-14.655,1,0.0271,0.271,0.0614,0.158,0.176,78.163,27,37,361373,4
5325,2009,Mega Ran,Splash Woman,0.786,0.75,1,-8.409,1,0.0912,0.0135,0.00914,0.115,0.423,107.019,28,39,314973,4
5326,2002,Various Artists,Stupid Love,0.764,0.626,10,-7.404,1,0.088,0.306,0.0,0.0524,0.691,74.11,39,8,324920,4
5327,2017,Upchurch,Tonight,0.513,0.581,5,-10.494,1,0.036,0.0259,0.0595,0.251,0.041,179.99,51,71,216085,4
5328,2009,MF DOOM,Batty Boyz,0.515,0.793,1,-7.306,1,0.454,0.219,0.0,0.363,0.468,124.698,30,65,112693,5
5329,2001,Hans Zimmer,Duduk Of The North,0.224,0.145,2,-19.993,0,0.0372,0.975,0.934,0.124,0.039,102.711,32,78,333333,4
5330,2015,Yashira Guidini,Te Seguiré,0.364,0.583,7,-4.075,1,0.041,0.584,0.0,0.72,0.188,129.775,43,39,396691,4
5331,2016,James Spiteri,Travelling,0.397,0.0638,3,-19.326,0,0.0523,0.992,0.905,0.115,0.221,110.328,65,58,237160,4
5332,2012,Sara Bareilles,Lie To Me,0.683,0.622,4,-6.878,0,0.0425,0.0516,0.000177,0.0937,0.795,94.999,38,73,238533,4
5333,2011,Five Finger Death Punch,100 Ways to Hate,0.559,0.989,11,-4.861,0,0.104,0.000273,0.0,0.282,0.428,94.987,39,80,200973,4
5334,2011,Machine Head,Be Still And Know,0.332,0.986,9,-3.048,1,0.138,4.48e-05,0.00101,0.36,0.232,112.482,41,62,343787,3
5335,2013,The 1975,Sex,0.403,0.971,2,-4.159,1,0.112,1.35e-05,2.22e-05,0.488,0.184,148.324,57,81,206987,4
5336,2009,The Prodigy,Take Me to the Hospital,0.35,0.975,6,-3.2,1,0.0683,0.000603,0.494,0.406,0.312,119.076,42,72,220253,4
5337,2015,Bobaflex,Mama (Don't Take My Drugs Away),0.553,0.911,10,-3.255,1,0.0358,0.000247,0.0,0.493,0.621,98.979,40,51,216109,4
5338,2000,Los Yerberos,Este Sol,0.748,0.545,4,-9.19,0,0.115,0.381,2.73e-06,0.0759,0.841,174.982,40,0,252360,4
5339,2003,Fall Out Boy,Chicago Is So Two Years Ago,0.63,0.946,0,-4.22,1,0.106,0.000383,0.0,0.404,0.539,113.839,50,83,199840,4
5340,2002,Michael Learns To Rock,Breaking My Heart,0.676,0.54,10,-5.877,1,0.0275,0.241,0.000542,0.0732,0.685,152.04,37,62,245200,4
5341,2016,LEGADO 7,El Sapo,0.723,0.529,7,-11.355,0,0.103,0.398,2.89e-05,0.293,0.862,78.34,48,69,190747,4
5342,2006,Maxeen,Block Out The World,0.571,0.937,8,-3.377,1,0.0643,0.011,0.0,0.0164,0.799,75.063,31,25,185347,4
5343,2005,Mr. Capone-E,Pimp in Me,0.787,0.698,4,-4.946,0,0.138,0.651,0.0,0.234,0.714,95.023,23,48,201347,4
5344,2004,Rise Against,Tip The Scales,0.597,0.966,3,-3.442,0,0.067,0.00102,0.000157,0.0535,0.521,106.042,38,75,229013,4
5345,2016,Eric Bellinger,Drive By,0.415,0.616,1,-8.009,0,0.205,0.648,0.0,0.0974,0.484,128.088,62,68,178587,4
5346,2004,Flaw,You've Changed,0.416,0.941,1,-3.741,0,0.137,3.83e-05,0.000333,0.319,0.539,91.994,28,49,228040,4
5347,2013,Crown The Empire,Voices,0.465,0.966,11,-2.686,0,0.165,0.00083,0.0,0.592,0.38,130.109,37,60,199500,4
5348,2015,L'Impératrice,Agitations tropicales,0.76,0.401,1,-9.537,0,0.0674,0.564,0.259,0.0977,0.619,115.989,57,0,248892,4
5349,2008,Freedom Hawk,Land of the Lost,0.227,0.922,6,-5.122,1,0.0718,1.01e-05,0.376,0.0952,0.398,148.336,34,33,212600,4
5350,2000,Lewis Black,The Impeachment,0.652,0.736,9,-5.215,1,0.938,0.72,0.0,0.685,0.376,154.837,20,47,157080,4
5351,2015,SEVENTEEN,20,0.699,0.886,7,-2.738,1,0.0436,0.197,0.0,0.076,0.782,101.989,47,71,203270,4
5352,2002,Siouxsie and the Banshees,Hong Kong Garden,0.618,0.668,0,-10.312,1,0.03,0.00381,0.0307,0.17,0.663,146.615,32,58,173520,4
5353,2009,Rascal Flatts,Jingle Bell Rock,0.544,0.873,1,-4.634,0,0.0909,0.145,0.0,0.173,0.544,135.568,40,73,177053,4
5354,2008,In Flames,Sleepless Again,0.364,0.979,10,-3.312,0,0.0994,1.47e-05,0.00948,0.0889,0.244,180.028,29,67,249720,4
5355,2003,Soundtrack/Cast Album,Bad,0.796,0.628,0,-12.544,1,0.0894,0.355,0.0,0.235,0.84,135.79,24,47,153933,4
5356,2016,Various Artists,Lo Primero Que Ví,0.686,0.725,5,-3.523,1,0.0341,0.284,0.0,0.0597,0.902,106.023,45,8,202960,3
5357,2017,Seven Lions,Don’t Leave,0.537,0.722,11,-5.807,1,0.0354,0.00562,0.000385,0.303,0.413,131.985,51,67,169107,4
5358,2011,Colbie Caillat,Before I Let You Go,0.66,0.829,0,-4.84,1,0.0274,0.00904,0.0,0.136,0.659,109.996,39,74,215013,4
5359,2011,Martin Gauffin,It's In The Trees,0.161,0.0291,9,-29.018,0,0.0402,0.966,0.924,0.091,0.0395,132.151,55,58,125467,5
5360,2007,Leona Lewis,I Will Be,0.406,0.6,7,-4.157,1,0.0298,0.132,0.0,0.15,0.205,149.987,43,74,238640,4
5361,2017,Joyner Lucas,Look What You Made Me Do (feat. Stefflon Don),0.89,0.624,2,-6.156,1,0.243,0.415,0.0,0.648,0.563,101.072,55,82,253503,4
5362,2008,Molly Hatchet,Mississippi Queen,0.53,0.851,4,-4.259,1,0.0845,0.00142,9.36e-06,0.0473,0.638,139.998,31,50,157827,4
5363,2009,Cinnamon Chasers,Luv Deluxe,0.633,0.587,9,-10.605,0,0.0369,0.421,0.927,0.111,0.682,160.005,31,37,275907,4
5364,2014,T-Pain,Up Down (Do This All Day),0.777,0.497,5,-6.846,0,0.056,0.256,0.0,0.295,0.465,96.994,59,80,231093,4
5365,2015,Canaan Smith,Love You Like That,0.561,0.756,11,-5.056,1,0.0287,0.0127,8.34e-05,0.233,0.702,145.129,64,57,203053,4
5366,2011,Dave Koz,Little Drummer Boy - 2001 Version,0.39,0.504,10,-10.929,1,0.0308,0.157,0.922,0.0604,0.531,102.027,36,56,262213,4
5367,2005,David Lanz,Leaves On The Seine,0.367,0.187,9,-11.109,1,0.0635,0.972,0.948,0.0981,0.107,78.644,29,47,289973,4
5368,2003,Ziggy Marley,Looking,0.754,0.631,1,-7.83,1,0.0376,0.142,0.000314,0.0866,0.949,115.085,32,64,201400,4
5369,2003,Akwid,Apesar De Todo,0.854,0.717,8,-3.636,0,0.27,0.0636,0.0,0.0985,0.732,100.031,35,56,235093,4
5370,2000,Gipsy Kings,I've Got No Strings,0.713,0.87,2,-8.637,1,0.0531,0.0585,1.39e-05,0.312,0.73,122.409,18,66,195333,4
5371,2003,Fleetwood Mac,Goodbye Baby,0.464,0.296,4,-11.803,1,0.0293,0.398,0.00324,0.159,0.171,82.178,38,82,230507,4
5372,2009,A Day To Remember,Welcome to the Family,0.417,0.943,10,-4.994,0,0.118,0.000266,0.0,0.099,0.714,170.141,41,72,179933,4
5373,2000,Melvins,Ramblin' Man,0.609,0.456,4,-6.69,0,0.026,0.492,0.0,0.306,0.562,115.599,36,52,194533,4
5374,2012,Crown The Empire,The One You Feed,0.568,0.912,7,-4.239,1,0.0481,0.000106,1.21e-05,0.285,0.323,120.025,32,60,233360,4
5375,2014,Tow'rs,Vanilla Pines,0.668,0.25,0,-13.806,1,0.0304,0.772,0.0,0.107,0.295,126.96,44,0,318449,4
5376,2010,Nonpoint,Miracle,0.535,0.849,5,-3.061,1,0.0347,0.00159,1.93e-05,0.13,0.613,91.97,31,62,224600,4
5377,2000,Luis Fonsi,Sería Fácil,0.391,0.199,0,-12.309,1,0.0469,0.915,0.0,0.102,0.111,77.946,29,84,229973,4
5378,2005,Trans-Siberian Orchestra,Sparks,0.723,0.638,7,-7.37,1,0.0392,0.00952,0.0309,0.0799,0.218,135.008,26,61,360627,4
5379,2013,Hillsong United,Oceans (Where Feet May Fail),0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.784,48,74,535963,4
5380,2000,Agent Orange,Bloodstains,0.506,0.941,10,-6.812,0,0.164,0.000442,7.08e-06,0.0819,0.403,105.195,31,46,126990,4
5381,2015,Miguel,what's normal anyway,0.649,0.749,6,-6.454,0,0.312,0.485,0.000539,0.188,0.343,100.995,44,82,193760,4
5382,2007,Julia Kent,Gardermoen,0.434,0.148,7,-20.672,0,0.0367,0.847,0.873,0.126,0.0939,127.997,38,43,250587,4
5383,2002,Bloodstone,Outside Woman,0.393,0.45,6,-10.626,0,0.131,0.0216,8.21e-05,0.443,0.389,149.67,28,39,217333,3
5384,2009,Janis Joplin,Maybe,0.353,0.347,5,-11.509,0,0.0378,0.219,0.0416,0.133,0.327,164.457,54,66,219057,3
5385,2015,Ghost Loft,Overflow,0.471,0.333,8,-11.857,0,0.0375,0.00391,0.000186,0.556,0.124,80.768,40,58,190370,4
5386,2012,Passion Pit,Hideaway,0.468,0.843,1,-6.1,0,0.056,0.00707,1.46e-05,0.305,0.36,135.095,36,65,231173,4
5387,2005,Sean Price,Rising to the Top (Grand Theft Auto Theme Song),0.496,0.956,10,-4.259,0,0.497,0.0605,0.0,0.0804,0.684,117.157,32,53,303533,5
5388,2003,Pimp C,Had a Dream,0.756,0.616,2,-7.221,1,0.366,0.055,0.0,0.0636,0.735,170.149,24,57,256733,4
5389,2000,Shakira,Inevitable - En Vivo,0.435,0.704,6,-5.071,1,0.118,0.384,0.00308,0.886,0.35,90.005,55,86,219467,4
5390,2002,Soft Cell,"Say Hello, Wave Goodbye - 7"" Single Version",0.489,0.601,0,-6.354,1,0.0344,0.32,0.0,0.0699,0.481,102.45,21,64,325227,4
5391,2012,Romeo Santos,La Bella Y La Bestia - Live - The King Stays King Version,0.636,0.821,4,-6.4,0,0.0355,0.156,0.0,0.429,0.638,123.867,42,85,227827,4
5392,2015,Lost Dog Street Band,When I Went Down to Georgia,0.579,0.572,4,-5.136,1,0.0348,0.738,0.000254,0.355,0.86,122.234,40,45,207586,4
5393,2008,boris smile,True Colors,0.547,0.33,0,-7.098,1,0.0456,0.746,0.0,0.123,0.338,120.952,29,20,170040,4
5394,2001,Five,Everybody Get Up - Radio Edit,0.728,0.892,0,-4.528,1,0.0989,0.0012,0.0,0.128,0.626,96.001,43,90,183438,4
5395,2005,Neal McCoy,Billy's Got His Beer Goggles On,0.718,0.822,0,-5.037,1,0.0463,0.338,0.0,0.285,0.818,106.027,37,55,218547,4
5396,2000,Nadama,Waves of Love,0.421,0.082,7,-16.277,1,0.0369,0.971,0.9,0.244,0.0702,143.916,37,49,313227,4
5397,2007,Automatic Loveletter,Make-up Smeared Eyes - Acoustic Version,0.316,0.438,3,-6.711,1,0.0314,0.403,0.0,0.106,0.286,161.959,26,30,280947,4
5398,2002,Johnny Cash,In My Life,0.679,0.231,4,-13.462,1,0.0303,0.918,0.000205,0.097,0.3,84.767,53,78,177000,4
5399,2009,Joe Bonamassa,Further On Up the Road - Live,0.332,0.839,0,-9.419,1,0.116,0.00589,0.189,0.988,0.412,133.067,38,63,344853,4
5400,2014,Los Caminantes,Mi Palomita,0.575,0.509,10,-13.691,0,0.465,0.00671,0.0664,0.133,0.535,195.225,38,61,155600,4
5401,2008,The Cool Kids,What Up Man,0.746,0.518,7,-7.868,1,0.387,0.124,0.0,0.111,0.613,86.118,30,46,180080,4
5402,2001,Koffee Brown,Chick On Da Side,0.833,0.431,5,-5.355,0,0.0618,0.097,0.0,0.122,0.472,97.93,22,44,236467,4
5403,2002,Tan Dun,Hero: Overture,0.237,0.353,10,-18.144,1,0.0484,0.767,0.894,0.181,0.311,120.175,25,46,262093,4
5404,2002,Shane & Shane,Psalm 143,0.388,0.431,9,-9.992,1,0.0312,0.254,1.53e-06,0.122,0.233,131.845,20,65,367400,4
5405,2011,George Acosta,Nite Time - Radio Edit,0.509,0.607,1,-8.546,0,0.0823,0.0133,0.271,0.101,0.0611,129.924,46,38,228923,4
5406,2003,Jack Johnson,Times Like These,0.806,0.472,4,-7.627,1,0.0667,0.592,0.133,0.109,0.7,142.959,58,80,140627,4
5407,2006,MF DOOM,Fenugreek,0.426,0.867,6,-8.782,1,0.0501,0.0657,0.0155,0.266,0.726,96.365,28,65,122346,4
5408,2016,Josienne Clarke and Ben Walker,Something Familiar,0.491,0.0409,0,-18.431,1,0.0383,0.906,1.49e-05,0.0896,0.278,131.053,58,46,145467,3
5409,2012,Callalily,Pansamantala,0.608,0.208,7,-11.526,1,0.0272,0.836,0.0,0.0893,0.307,79.947,55,64,277813,4
5410,2004,Blackberry Smoke,Scare the Devil Outta You (Bonus Track),0.651,0.725,7,-6.245,1,0.0335,0.000508,0.000374,0.353,0.397,107.963,26,57,206000,4
5411,2005,Sonny & Cher,Little Man,0.596,0.553,9,-7.695,1,0.0326,0.459,0.0,0.0892,0.85,107.174,40,55,202027,4
5412,2001,Sloppy Meateaters,Fresh Air,0.468,0.859,1,-5.585,1,0.0406,0.00397,0.0,0.105,0.565,127.794,23,19,176293,4
5413,2009,Owl City,Vanilla Twilight,0.581,0.526,11,-7.584,1,0.0265,0.0082,0.000369,0.113,0.566,166.151,44,71,231707,4
5414,2008,Menahan Street Band,Karina,0.347,0.565,2,-9.079,1,0.0312,0.0431,0.878,0.0914,0.355,171.85,34,61,205760,3
5415,2005,Amadou & Mariam,La Réalité,0.744,0.876,5,-5.918,1,0.0285,0.0601,5.25e-05,0.133,0.972,131.983,36,52,212667,4
5416,2000,Ghostface Killah,Cherchez LaGhost,0.87,0.565,11,-7.645,1,0.0467,0.0272,0.0,0.354,0.587,103.547,19,68,185800,4
