,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Top
4900,2009,Jason Mraz,Im Yours,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,242187,4,84,1
4901,2009,Beyonce,Single Ladies (Put A Ring On It),0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,193213,4,70,1
4902,2009,Kanye West,Heartless,0.789,0.65,10,-6.16,0,0.121,0.0401,0,0.249,0.617,87.983,211000,4,74,1
4903,2009,The All-American Rejects,Gives You Hell,0.714,0.725,4,-6.411,1,0.0402,0.0156,0,0.0726,0.59,99.988,213107,4,69,1
4904,2009,Taylor Swift,You Belong With Me,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35E-05,0.114,0.443,129.964,231133,4,67,1
4905,2009,T.I. Featuring Justin Timberlake,Dead And Gone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4906,2009,The Fray,You Found Me,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994,241853,4,74,1
4907,2009,Kings Of Leon,Use Somebody,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,76,1
4908,2009,Keri Hilson Featuring Kanye West & Ne-Yo,Knock You Down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4909,2009,Jamie Foxx Featuring T-Pain,Blame It,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4910,2009,Pitbull,I Know You Want Me (Calle Ocho),0.817,0.733,2,-6.009,1,0.145,0.0152,4.31E-05,0.107,0.833,127.056,237120,4,62,1
4911,2009,T.I. Featuring Rihanna,Live Your Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4912,2009,Soulja Boy Tell em Featuring Sammie,Kiss Me Thru The Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4913,2009,Jay Sean Featuring Lil Wayne,Down,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
4914,2009,Miley Cyrus,The Climb,0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,236067,4,68,1
4915,2009,Drake,Best I Ever Had,0.427,0.861,1,-4.874,1,0.376,0.219,0,0.277,0.581,161.776,257760,4,73,1
4916,2009,Kelly Clarkson,My Life Would Suck Without You,0.526,0.882,9,-4.006,1,0.0509,0.0014,0,0.144,0.424,144.982,211493,4,60,1
4917,2009,Beyonce,Halo,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,261640,4,80,1
4918,2009,Katy Perry,Hot N Cold,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,220227,4,60,1
4919,2009,Shinedown,Second Chance,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.106,0.182,100.011,222067,4,51,1
4920,2009,Britney Spears,Circus,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4,68,1
4921,2009,Kid Cudi,Day N Nite,0.878,0.446,11,-6.362,0,0.0635,0.503,6.32E-06,0.117,0.805,138.035,221267,4,71,1
4922,2009,Miley Cyrus,Party In The U.S.A.,0.454,0.708,10,-4.526,0,0.0675,0.00124,0.000181,0.0679,0.483,192.18,202067,4,74,1
4923,2009,3OH!3,Dont Trust Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4924,2009,"Jay-Z, Rihanna & Kanye West",Run This Town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4925,2009,Kevin Rudolf Featuring Lil Wayne,Let It Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4926,2009,Sean Kingston,Fire Burning,0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,239987,4,66,1
4927,2009,Jason Derulo,Whatcha Say,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,4,64,1
4928,2009,Lady Gaga,LoveGame,0.892,0.649,6,-5.644,0,0.0652,0.00587,1.30E-06,0.323,0.85,105.041,216333,4,57,1
4929,2009,Katy Perry,Waking Up In Vegas,0.524,0.878,5,-3.108,0,0.0346,0.0012,0,0.098,0.59,130.989,199187,4,51,1
4930,2009,Jeremih,Birthday Sex,0.675,0.545,7,-5.614,0,0.0443,0.261,0,0.162,0.445,60.048,226507,4,68,1
4931,2009,P!nk,Sober,0.609,0.791,6,-4.887,1,0.0312,0.0753,0,0.21,0.395,90.948,251533,4,57,1
4932,2009,Britney Spears,Womanizer,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,224400,4,74,1
4933,2009,T.I.,Whatever You Like,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,249533,4,73,1
4934,2009,Mariah Carey,Obsessed,0.742,0.471,1,-5.513,1,0.0695,0.0517,0,0.862,0.384,86.467,242200,4,60,1
4935,2009,Ne-Yo,Mad,0.727,0.649,0,-5.356,1,0.0338,0.661,0,0.111,0.669,129.992,254533,4,62,1
4936,2009,Cobra Starship Featuring Leighton Meester,Good Girls Go Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4937,2009,Kanye West,Love Lockdown,0.756,0.529,1,-7.659,0,0.0329,0.0539,0.392,0.112,0.123,119.573,270307,4,68,1
4938,2009,P!nk,So What,0.535,0.886,11,-3.106,1,0.045,0.000304,2.26E-06,0.257,0.445,126.012,215160,4,63,1
4939,2009,Pitbull,Hotel Room Service,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984,237640,4,64,1
4940,2009,"Eminem, Dr. Dre & 50 Cent",Crack A Bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4941,2009,Beyonce,If I Were A Boy,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,249147,4,70,1
4942,2009,Keri Hilson Featuring Lil Wayne,Turnin Me On,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4943,2009,The Pussycat Dolls,I Hate This Part,0.746,0.61,5,-4.236,1,0.033,0.0783,0,0.251,0.529,111.567,218387,4,55,1
4944,2009,Nickelback,Gotta Be Somebody,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653,4,63,1
4945,2009,P!nk,Please Dont Leave Me,0.591,0.841,6,-4.498,1,0.0375,0.00971,0,0.262,0.751,138.037,231560,4,55,1
4946,2009,Lady Gaga,Paparazzi,0.755,0.688,8,-3.97,1,0.0535,0.0947,0,0.0852,0.429,114.928,208307,4,62,1
4947,2009,Akon Featuring Colby ODonis & Kardinal Offishall,Beautiful,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
4948,2009,Coldplay,Viva La Vida,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31E-06,0.109,0.416,138.017,242373,4,79,1
4949,2009,Akon,Right Now (Na Na Na),0.816,0.851,8,-4.166,0,0.19,0.283,0,0.543,0.568,137.968,240747,4,66,1
4950,2009,Jordin Sparks,Battlefield,0.613,0.634,2,-3.472,1,0.0339,0.0178,0,0.0719,0.37,144.953,241348,4,58,1
4951,2009,Flo Rida Featuring Wynter,Sugar,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
4952,2009,Ne-Yo,Miss Independent,0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,232000,4,53,1
4953,2009,Owl City,Fireflies,0.591,0.649,3,-6.72,1,0.0417,0.0294,0,0.133,0.489,90.002,228347,4,74,1
4954,2009,Linkin Park,New Divide,0.493,0.808,5,-3.365,0,0.0362,0.000235,0,0.0983,0.38,117.971,268613,4,67,1
4955,2009,Jay-Z + Alicia Keys,Empire State Of Mind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4956,2009,Daughtry,No Surprise,0.508,0.823,3,-3.711,1,0.031,0.00741,0,0.104,0.152,95.98,270640,4,55,1
4957,2009,Shakira,She Wolf,0.865,0.69,7,-7.448,1,0.0444,0.289,0.0138,0.225,0.868,121.983,188867,4,66,1
4958,2009,Mario Featuring Gucci Mane & Sean Garrett,Break Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4959,2009,Beyonce,Sweet Dreams,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86E-05,0.0618,0.788,121.949,208067,4,45,1
4960,2009,Young Money,Every Girl,0.632,0.73,6,-5.895,0,0.245,0.00316,0,0.397,0.762,76.067,315320,4,43,1
4961,2009,Colbie Caillat,Fallin For You,0.644,0.834,4,-6.473,1,0.0275,0.156,0,0.112,0.593,117.043,215547,4,57,1
4962,2009,The Veronicas,Untouched,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,255360,4,61,1
4963,2009,Nickelback,If Today Was Your Last Day,0.485,0.911,3,-5.749,1,0.0355,8.67E-05,0,0.092,0.568,89.956,249067,4,67,1
4964,2009,Fabolous Featuring The-Dream,Throw It In The Bag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4965,2009,Boys Like Girls,Love Drunk,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39E-06,0.16,0.412,150.005,226707,4,61,1
4966,2009,Asher Roth,I Love College,0.708,0.815,8,-4.044,1,0.25,0.107,0,0.326,0.657,86.493,241933,4,62,1
4967,2009,Britney Spears,If U Seek Amy,0.717,0.587,4,-7.296,0,0.0339,0.0192,0,0.0523,0.544,129.954,216520,4,63,1
4968,2009,Jason Aldean,Big Green Tractor,0.623,0.59,4,-5.014,1,0.028,0.646,0,0.295,0.579,137.071,204200,4,64,1
4969,2009,Taylor Swift,White Horse,0.578,0.34,0,-8.027,1,0.0264,0.305,0,0.104,0.223,92.702,234427,4,60,1
4970,2009,Rihanna,Disturbia,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,238627,4,73,1
4971,2009,Green Day,21 Guns,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,321093,4,74,1
4972,2009,Soulja Boy Tellem,Turn My Swag On,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4973,2009,The-Dream,Rockin That Thang,0.674,0.612,8,-4.857,1,0.0453,0.138,0,0.334,0.662,77.995,221933,4,40,1
4974,2009,Zac Brown Band,Chicken Fried,0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,238147,4,74,1
4975,2009,Beyonce,Diva,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,200613,4,61,1
4976,2009,Iyaz,Replay,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4,72,1
4977,2009,Brad Paisley,Then,0.493,0.643,0,-5.19,1,0.0299,0.512,2.42E-05,0.209,0.3,144.717,321640,4,61,1
4978,2009,Rob Thomas,Her Diamonds,0.555,0.924,7,-4.93,1,0.0604,0.0159,0,0.075,0.865,87.606,280000,4,59,1
4979,2009,Jesse McCartney Featuring Ludacris,How Do You Sleep?,0.749,0.872,8,-3.461,1,0.0292,0.354,0,0.0898,0.536,105.994,208333,4,55,1
4980,2009,Britney Spears,3,0.697,0.709,5,-1.917,0,0.0455,0.0452,0,0.138,0.787,134.91,213173,4,59,1
4981,2009,"Drake Featuring Kanye West, Lil Wayne & Eminem",Forever,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
4982,2009,Justin Bieber,One Time,0.707,0.833,1,-2.553,0,0.0359,0.0808,4.42E-05,0.0778,0.734,145.997,215867,4,65,1
4983,2009,Lady Antebellum,I Run To You,0.656,0.786,3,-4.451,1,0.034,0.163,5.99E-05,0.124,0.378,113.963,256013,4,59,1
4984,2009,Kelly Clarkson,I Do Not Hook Up,0.502,0.938,9,-3.114,1,0.13,0.00098,0,0.318,0.35,144.077,200347,4,48,1
4985,2009,John Legend Featuring Andre 3000,Green Light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4986,2009,Billy Currington,People Are Crazy,0.657,0.714,5,-4.986,1,0.0265,0.229,0.000744,0.127,0.361,141.969,232053,4,59,1
4987,2009,Zac Brown Band,Whatever It Is,0.686,0.576,1,-6.632,1,0.0284,0.443,1.70E-05,0.212,0.72,83.971,208213,4,62,1
4988,2009,Kelly Clarkson,Already Gone,0.209,0.872,9,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139,281560,4,55,1
4989,2009,Kristinia DeBarge,Goodbye,0.788,0.815,1,-3.168,0,0.0461,0.00492,3.84E-06,0.232,0.664,119.986,208133,4,46,1
4990,2009,Michael Franti & Spearhead Featuring Cherine Anderson,Say Hey (I Love You),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4991,2009,Jim Jones & Ron Browz Featuring Juelz Santana,Pop Champagne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4992,2009,Maxwell,Pretty Wings,0.563,0.402,9,-10.496,1,0.0668,0.252,2.07E-06,0.0886,0.2,115.561,310520,4,59,1
4993,2009,The Fray,Never Say Never,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18E-06,0.176,0.262,160.139,256613,4,68,1
4994,2010,Ke$ha,TiK ToK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4995,2010,Lady Antebellum,Need You Now,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,4,65,1
4996,2010,Train,"Hey, Soul Sister",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,216773,4,81,1
4997,2010,Katy Perry Featuring Snoop Dogg,California Gurls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4998,2010,Usher Featuring will.i.am,OMG,0.745,0.632,7,-3.954,1,0.0719,0.000594,0.00211,0.078,0.813,129.979,398773,4,21,1
4999,2010,B.o.B Featuring Hayley Williams,Airplanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000,2010,Eminem Featuring Rihanna,Love The Way You Lie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5001,2010,Lady Gaga,Bad Romance,0.697,0.921,0,-3.75,1,0.0391,0.00305,3.65E-05,0.0831,0.721,118.99,294573,4,67,1
5002,2010,Taio Cruz,Dynamite,0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,203867,4,69,1
5003,2010,Taio Cruz Featuring Ludacris,Break Your Heart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5004,2010,B.o.B Featuring Bruno Mars,Nothin On You,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5005,2010,Enrique Iglesias Featuring Pitbull,I Like It,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
5006,2010,Young Money Featuring Lloyd,BedRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5007,2010,Jason Derulo,In My Head,0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,199027,4,65,1
5008,2010,Rihanna,Rude Boy,0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,222920,4,73,1
5009,2010,Lady Gaga Featuring Beyonce,Telephone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5010,2010,Katy Perry,Teenage Dream,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02E-06,0.139,0.605,119.999,227760,4,68,1
5011,2010,Bruno Mars,Just The Way You Are,0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012,220733,4,64,1
5012,2010,Mike Posner,Cooler Than Me,0.768,0.82,7,-4.63,0,0.0475,0.179,0,0.704,0.625,129.969,213293,4,71,1
5013,2010,The Black Eyed Peas,Imma Be,0.619,0.539,0,-6.9,1,0.387,0.184,0,0.288,0.424,145.618,257560,0,59,1
5014,2010,Jay-Z + Alicia Keys,Empire State Of Mind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5015,2010,Usher Featuring Pitbull,DJ Got Us Fallin In Love,0.639,0.907,7,-4.749,0,0.189,0.0444,0,0.114,0.699,120.954,214280,4,44,1
5016,2010,Travie McCoy Featuring Bruno Mars,Billionaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5017,2010,Eminem,Not Afraid,0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,248133,5,78,1
5018,2010,Iyaz,Replay,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4,72,1
5019,2010,David Guetta Featuring Akon,Sexy Chick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5020,2010,The Script,Breakeven,0.63,0.698,10,-4.51,1,0.0244,0.173,0,0.0789,0.529,94.023,261427,4,75,1
5021,2010,Ke$ha,Your Love Is My Drug,0.902,0.623,6,-6.647,1,0.0967,0.0626,0,0.0654,0.725,120.05,179667,4,2,1
5022,2010,The Black Eyed Peas,I Gotta Feeling,0.741,0.748,0,-6.299,1,0.0264,0.0823,0,0.34,0.6,127.965,289133,4,68,1
5023,2010,Owl City,Fireflies,0.591,0.649,3,-6.72,1,0.0417,0.0294,0,0.133,0.489,90.002,228347,4,74,1
5024,2010,Trey Songz Featuring Fabolous,Say Aah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5025,2010,Drake,Find Your Love,0.623,0.598,6,-5.914,0,0.167,0.0246,0,0.0324,0.822,96.081,208947,4,62,1
5026,2010,Lady Gaga,Alejandro,0.632,0.789,11,-6.61,0,0.0557,0.00043,0.00144,0.356,0.35,98.986,274213,4,60,1
5027,2010,Jason Derulo,Ridin Solo,0.442,0.83,9,-4.02,1,0.146,0.128,0,0.129,0.578,89.338,215747,4,61,1
5028,2010,Nelly,Just A Dream,0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917,237800,4,72,1
5029,2010,Ludacris,How Low,0.784,0.498,1,-6.977,1,0.0533,0.00248,1.23E-06,0.224,0.418,143.96,201587,4,60,1
5030,2010,Far*East Movement Featuring Cataracs & Dev,Like A G6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5031,2010,Timbaland Featuring Justin Timberlake,Carry Out,0.478,0.569,10,-6.764,0,0.148,0.117,0.0669,0.248,0.259,95.988,232467,4,62,1
5032,2010,Michael Buble,Havent Met You Yet,0.615,0.733,8,-4.808,1,0.0335,0.152,0,0.109,0.796,122.58,244587,4,74,1
5033,2010,Flo Rida Featuring David Guetta,Club Cant Handle Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5034,2010,Jay Sean Featuring Lil Wayne,Down,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
5035,2010,La Roux,Bulletproof,0.686,0.898,3,-2.72,0,0.052,0.000698,4.61E-05,0.0721,0.696,122.985,205733,4,62,1
5036,2010,Jason Derulo,Whatcha Say,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,4,64,1
5037,2010,Justin Bieber Featuring Ludacris,Baby,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
5038,2010,Adam Lambert,Whataya Want From Me,0.44,0.683,11,-4.732,0,0.0489,0.00706,0,0.0593,0.445,185.948,227320,4,64,1
5039,2010,Taylor Swift,Mine,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87E-06,0.189,0.658,121.07,230707,4,57,1
5040,2010,Rihanna,Only Girl (In The World),0.78,0.714,11,-4.155,0,0.0382,0.119,4.10E-06,0.217,0.666,125.924,235520,4,65,1
5041,2010,Kris Allen,Live Like Were Dying,0.578,0.9,0,-2.501,1,0.0443,0.0267,0,0.287,0.934,92.011,212747,4,47,1
5042,2010,Rihanna Featuring Jeezy,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5043,2010,Jay-Z + Mr. Hudson,Young Forever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5044,2010,Ke$ha Featuring 3OH!3,Blah Blah Blah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5045,2010,Trey Songz Featuring Nicki Minaj,Bottoms Up,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
5046,2010,Jay Sean Featuring Sean Paul & Lil Jon,Do You Remember,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
5047,2010,OneRepublic,All The Right Moves,0.53,0.95,0,-3.526,1,0.0503,0.284,1.01E-05,0.211,0.733,146.035,238000,4,62,1
5048,2010,Orianthi,According To You,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21E-05,0.0986,0.552,131.002,200347,4,46,1
5049,2010,Ludacris Featuring Nicki Minaj,My Chick Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5050,2010,Taylor Swift,You Belong With Me,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35E-05,0.114,0.443,129.964,231133,4,67,1
5051,2010,The Black Eyed Peas,Meet Me Halfway,0.785,0.604,11,-6.79,0,0.0834,0.00489,2.74E-05,0.25,0.436,130.03,284373,4,58,1
5052,2010,Ke$ha,Take It Off,0.923,0.742,1,-4.319,1,0.0349,0.00633,3.45E-05,0.049,0.747,110.013,241319,4,1,1
5053,2010,Drake,Over,0.337,0.853,7,-5.611,1,0.278,0.0113,0,0.14,0.427,101.034,233560,5,64,1
5054,2010,Neon Trees,Animal,0.486,0.831,5,-5.5,1,0.0506,0.000392,0,0.363,0.8,148.026,212293,4,64,1
5055,2010,Maroon 5,Misery,0.704,0.81,4,-4.874,0,0.0425,0.000315,0,0.216,0.726,102.98,216200,4,39,1
5056,2010,B.o.B Featuring Rivers Cuomo,Magic,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
5057,2010,Lady Gaga,Paparazzi,0.755,0.688,8,-3.97,1,0.0535,0.0947,0,0.0852,0.429,114.928,208307,4,62,1
5058,2010,New Boyz Featuring Ray J,Tie Me Down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5059,2010,Nicki Minaj,Your Love,0.424,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.613,245253,4,70,1
5060,2010,Miley Cyrus,Party In The U.S.A.,0.454,0.708,10,-4.526,0,0.0675,0.00124,0.000181,0.0679,0.483,192.18,202067,4,74,1
5061,2010,Chris Brown Featuring Tyga & Kevin McCall,Deuces,0.644,0.739,1,-5.103,1,0.137,0.0311,0,0.0772,0.231,74.154,277013,4,60,1
5062,2010,Britney Spears,3,0.697,0.709,5,-1.917,0,0.0455,0.0452,0,0.138,0.787,134.91,213173,4,59,1
5063,2010,Shontelle,Impossible,0.599,0.624,8,-3.631,1,0.0343,0.385,0,0.125,0.539,90.034,226533,4,70,1
5064,2010,"Drake Featuring Kanye West, Lil Wayne & Eminem",Forever,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
5065,2010,Boys Like Girls Featuring Taylor Swift,Two Is Better Than One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5066,2010,3OH!3 Featuring Ke$ha,My First Kiss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5067,2010,Kelly Clarkson,Already Gone,0.209,0.872,9,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139,281560,4,55,1
5068,2010,The Black Eyed Peas,Rock That Body,0.713,0.898,2,-6.009,0,0.111,0.0197,2.62E-05,0.435,0.858,124.976,268840,4,52,1
5069,2010,OneRepublic,Secrets,0.515,0.767,2,-6.199,1,0.0352,0.098,0,0.121,0.38,148.024,224693,4,74,1
5070,2010,Selena Gomez & The Scene,Naturally,0.629,0.906,10,-5.393,0,0.0583,0.0211,1.17E-06,0.0551,0.847,132.64,202587,4,61,1
5071,2010,Alicia Keys,Un-Thinkable (Im Ready),0.595,0.507,7,-7.892,1,0.0618,0.732,1.97E-05,0.106,0.337,86.099,249240,4,62,1
5072,2010,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",All I Do Is Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5073,2010,"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",I Made It (Cash Money Heroes),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5074,2010,Sugarland,Stuck Like Glue,0.702,0.795,1,-4.764,1,0.0568,0.329,0,0.0505,0.836,83.961,247587,4,60,1
5075,2010,Usher Featuring Plies,Hey Daddy (Daddys Home),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5076,2010,Usher,There Goes My Baby,0.626,0.52,9,-8.077,0,0.0892,0.175,0,0.13,0.257,77.468,281293,4,57,1
5077,2010,Taylor Swift,Today Was A Fairytale,0.491,0.703,7,-4.5,1,0.0319,0.0307,5.72E-06,0.167,0.344,157.988,242480,4,50,1
5078,2010,Timbaland Featuring Drake,Say Something,0.559,0.741,11,-4.491,1,0.0889,0.0912,0,0.735,0.718,79.887,240920,4,52,1
5079,2010,Beyonce,Sweet Dreams,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86E-05,0.0618,0.788,121.949,208067,4,45,1
5080,2010,Kings Of Leon,Use Somebody,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,76,1
5081,2010,Carrie Underwood,Undo It,0.476,0.847,2,-2.191,1,0.0595,0.111,0,0.0478,0.663,156.229,177333,4,50,1
5082,2010,Sean Kingston & Justin Bieber,Eenie Meenie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5083,2010,Lil Wayne Featuring Drake,Right Above It,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5084,2010,Miranda Lambert,The House That Built Me,0.515,0.3,5,-8.005,1,0.0289,0.575,8.46E-06,0.115,0.206,81.12,236627,4,63,1
5085,2010,The Band Perry,If I Die Young,0.606,0.497,4,-6.611,1,0.0277,0.348,0,0.275,0.362,130.739,222773,4,66,1
5086,2010,Paramore,The Only Exception,0.452,0.563,4,-6.607,1,0.0272,0.144,0,0.143,0.209,137.715,267653,3,70,1
5087,2010,Lady Antebellum,American Honey,0.588,0.684,1,-5.154,1,0.0288,0.508,0,0.141,0.121,85.997,224867,4,55,1
5088,2010,Sara Bareilles,King Of Anything,0.676,0.762,1,-4.172,1,0.0351,0.461,0,0.0574,0.81,119.003,207493,4,62,1
5089,2010,Daughtry,Life After You,0.434,0.764,5,-3.45,1,0.0299,0.0534,0,0.437,0.309,51.316,206413,4,57,1
5090,2010,Uncle Kracker,Smile,0.541,0.812,4,-3.764,1,0.0336,0.203,0,0.42,0.607,141.056,201627,4,62,1
5091,2010,Cali Swag District,Teach Me How To Dougie,0.846,0.438,11,-4.981,1,0.141,0.2,9.43E-05,0.0939,0.512,85.013,237480,4,62,1
5092,2010,Alicia Keys,Try Sleeping With A Broken Heart,0.496,0.82,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,249013,5,61,1
5093,2010,Jerrod Niemann,"Lover, Lover",0.879,0.567,7,-6.509,1,0.0586,0.184,0,0.622,0.948,112.472,193733,4,57,1
5094,2011,Adele,Rolling In The Deep,0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945,228293,4,72,1
5095,2011,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5096,2011,Katy Perry,Firework,0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,227880,4,72,1
5097,2011,Katy Perry Featuring Kanye West,E.T.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5098,2011,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,0.674,0.932,8,-3.257,1,0.165,0.181,2.16E-06,0.303,0.531,129.025,256280,4,39,1
5099,2011,Bruno Mars,Grenade,0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443,223253,4,73,1
